Log file open, 12/11/22 18:47:48
[2022.12.11-19.12.58:998][785]LogShaderCompilers: Display:   FLumenDirectLightingNonRayTracedShadowsWithLightFunctionCS - 8.85% of total time (compiled  120 times, average 0.70 sec, max 1.10 sec, min 0.47 sec)
[2022.12.11-19.12.58:998][785]LogShaderCompilers: Display:                                 TBasePassPSFNoLightMapPolicy - 5.92% of total time (compiled   50 times, average 1.12 sec, max 5.74 sec, min 0.49 sec)
[2022.12.11-19.12.58:998][785]LogShaderCompilers: Display:                                        FMicropolyRasterizeCS - 5.51% of total time (compiled   56 times, average 0.93 sec, max 1.51 sec, min 0.45 sec)
[2022.12.11-19.12.58:998][785]LogShaderCompilers: Display:                                 TBasePassVSFNoLightMapPolicy - 5.16% of total time (compiled   49 times, average 0.99 sec, max 4.03 sec, min 0.36 sec)
[2022.12.11-19.12.58:999][785]LogShaderCompilers: Display:                                               FHWRasterizePS - 4.88% of total time (compiled   56 times, average 0.82 sec, max 2.85 sec, min 0.27 sec)
[2022.12.11-19.12.58:999][785]LogShaderCompilers: Display: ================================================
[2022.12.11-19.12.59:054][785]LogShaderCompilers: Display: Shaders left to compile 0
[2022.12.11-19.12.59:075][785]LogVirtualization: UE::Virtualization was shutdown
[2022.12.11-19.12.59:087][785]LogModuleManager: Shutting down and abandoning module MovieSceneCapture (999)
[2022.12.11-19.12.59:087][785]LogModuleManager: Shutting down and abandoning module Voice (997)
[2022.12.11-19.12.59:087][785]LogModuleManager: Shutting down and abandoning module BlueprintGraph (995)
[2022.12.11-19.12.59:087][785]LogModuleManager: Shutting down and abandoning module HierarchicalLODOutliner (993)
[2022.12.11-19.12.59:087][785]LogModuleManager: Shutting down and abandoning module ExternalImagePicker (991)
[2022.12.11-19.12.59:087][785]LogModuleManager: Shutting down and abandoning module UnsavedAssetsTracker (989)
[2022.12.11-19.12.59:087][785]LogModuleManager: Shutting down and abandoning module AddContentDialog (987)
[2022.12.11-19.12.59:089][785]LogModuleManager: Shutting down and abandoning module WidgetCarousel (986)
[2022.12.11-19.12.59:089][785]LogModuleManager: Shutting down and abandoning module SubobjectEditor (983)
[2022.12.11-19.12.59:089][785]LogModuleManager: Shutting down and abandoning module SceneOutliner (981)
[2022.12.11-19.12.59:089][785]LogModuleManager: Shutting down and abandoning module StatusBar (979)
[2022.12.11-19.12.59:089][785]LogModuleManager: Shutting down and abandoning module GameProjectGeneration (977)
[2022.12.11-19.12.59:089][785]LogModuleManager: Shutting down and abandoning module StatsViewer (975)
[2022.12.11-19.12.59:089][785]LogModuleManager: Shutting down and abandoning module SequenceRecorderSections (973)
[2022.12.11-19.12.59:089][785]LogModuleManager: Shutting down and abandoning module AutomationWorker (971)
[2022.12.11-19.12.59:089][785]LogModuleManager: Shutting down and abandoning module WaveTableEditor (969)
[2022.12.11-19.12.59:089][785]LogModuleManager: Shutting down and abandoning module ResonanceAudioEditor (967)
[2022.12.11-19.12.59:089][785]LogModuleManager: Shutting down and abandoning module GooglePADEditor (965)
[2022.12.11-19.12.59:089][785]LogModuleManager: Shutting down and abandoning module AudioCaptureEditor (963)
[2022.12.11-19.12.59:089][785]LogModuleManager: Shutting down and abandoning module AndroidFileServerEditor (961)
[2022.12.11-19.12.59:089][785]LogModuleManager: Shutting down and abandoning module WmfMediaFactory (959)
[2022.12.11-19.12.59:089][785]LogModuleManager: Shutting down and abandoning module WmfMediaEditor (957)
[2022.12.11-19.12.59:089][785]LogModuleManager: Shutting down and abandoning module WebMMediaFactory (955)
[2022.12.11-19.12.59:089][785]LogModuleManager: Shutting down and abandoning module WebMMediaEditor (953)
[2022.12.11-19.12.59:089][785]LogModuleManager: Shutting down and abandoning module WebMMedia (951)
[2022.12.11-19.12.59:089][785]LogModuleManager: Shutting down and abandoning module MediaPlayerEditor (949)
[2022.12.11-19.12.59:089][785]LogModuleManager: Shutting down and abandoning module MediaCompositingEditor (947)
[2022.12.11-19.12.59:089][785]LogModuleManager: Shutting down and abandoning module SequenceRecorder (946)
[2022.12.11-19.12.59:089][785]LogModuleManager: Shutting down and abandoning module OpenExrWrapper (943)
[2022.12.11-19.12.59:089][785]LogModuleManager: Shutting down and abandoning module ImgMediaFactory (941)
[2022.12.11-19.12.59:089][785]LogModuleManager: Shutting down and abandoning module ImgMediaEditor (939)
[2022.12.11-19.12.59:089][785]LogModuleManager: Shutting down and abandoning module AvfMediaFactory (937)
[2022.12.11-19.12.59:089][785]LogModuleManager: Shutting down and abandoning module AvfMediaEditor (935)
[2022.12.11-19.12.59:089][785]LogModuleManager: Shutting down and abandoning module AndroidMediaFactory (933)
[2022.12.11-19.12.59:089][785]LogModuleManager: Shutting down and abandoning module AndroidMediaEditor (931)
[2022.12.11-19.12.59:089][785]LogModuleManager: Shutting down and abandoning module TextureAlignMode (929)
[2022.12.11-19.12.59:089][785]LogModuleManager: Shutting down and abandoning module BspMode (927)
[2022.12.11-19.12.59:089][785]LogModuleManager: Shutting down and abandoning module GeometryMode (925)
[2022.12.11-19.12.59:089][785]LogModuleManager: Shutting down and abandoning module TakeRecorderSources (923)
[2022.12.11-19.12.59:089][785]LogModuleManager: Shutting down and abandoning module TakeTrackRecorders (921)
[2022.12.11-19.12.59:089][785]LogModuleManager: Shutting down and abandoning module TakesCore (919)
[2022.12.11-19.12.59:089][785]LogModuleManager: Shutting down and abandoning module TemplateSequenceEditor (917)
[2022.12.11-19.12.59:089][785]LogModuleManager: Shutting down and abandoning module LevelSequenceEditor (915)
[2022.12.11-19.12.59:089][785]LogModuleManager: Shutting down and abandoning module ActorSequenceEditor (913)
[2022.12.11-19.12.59:089][785]LogModuleManager: Shutting down and abandoning module CameraShakePreviewer (911)
[2022.12.11-19.12.59:090][785]LogModuleManager: Shutting down and abandoning module IKRigEditor (909)
[2022.12.11-19.12.59:090][785]LogModuleManager: Shutting down and abandoning module ControlRigEditor (907)
[2022.12.11-19.12.59:090][785]LogModuleManager: Shutting down and abandoning module PlanarCut (905)
[2022.12.11-19.12.59:090][785]LogModuleManager: Shutting down and abandoning module CharacterAI (903)
[2022.12.11-19.12.59:090][785]LogModuleManager: Shutting down and abandoning module SmartSnapping (901)
[2022.12.11-19.12.59:090][785]LogModuleManager: Shutting down and abandoning module SessionServices (899)
[2022.12.11-19.12.59:090][785]LogModuleManager: Shutting down and abandoning module MeshPaint (897)
[2022.12.11-19.12.59:090][785]LogModuleManager: Shutting down and abandoning module VirtualTexturingEditor (895)
[2022.12.11-19.12.59:090][785]LogModuleManager: Shutting down and abandoning module PlacementMode (894)
[2022.12.11-19.12.59:091][785]LogModuleManager: Shutting down and abandoning module FoliageEdit (891)
[2022.12.11-19.12.59:091][785]LogModuleManager: Shutting down and abandoning module LandscapeEditor (889)
[2022.12.11-19.12.59:091][785]LogModuleManager: Shutting down and abandoning module SceneDepthPickerMode (887)
[2022.12.11-19.12.59:091][785]LogModuleManager: Shutting down and abandoning module ActorPickerMode (885)
[2022.12.11-19.12.59:091][785]LogModuleManager: Shutting down and abandoning module ViewportSnapping (883)
[2022.12.11-19.12.59:091][785]LogModuleManager: Shutting down and abandoning module ViewportInteraction (881)
[2022.12.11-19.12.59:091][785]LogModuleManager: Shutting down and abandoning module ClothPainter (879)
[2022.12.11-19.12.59:091][785]LogModuleManager: Shutting down and abandoning module SkeletalMeshEditor (878)
[2022.12.11-19.12.59:091][785]LogModuleManager: Shutting down and abandoning module LogVisualizer (875)
[2022.12.11-19.12.59:091][785]LogModuleManager: Shutting down and abandoning module IOSPlatformEditor (873)
[2022.12.11-19.12.59:091][785]LogModuleManager: Shutting down and abandoning module AndroidPlatformEditor (871)
[2022.12.11-19.12.59:091][785]LogModuleManager: Shutting down and abandoning module PIEPreviewDeviceProfileSelector (870)
[2022.12.11-19.12.59:091][785]LogModuleManager: Shutting down and abandoning module AndroidDeviceDetection (868)
[2022.12.11-19.12.59:211][785]LogModuleManager: Shutting down and abandoning module WindowsPlatformEditor (865)
[2022.12.11-19.12.59:211][785]LogModuleManager: Shutting down and abandoning module HoloLensPlatformEditor (863)
[2022.12.11-19.12.59:211][785]LogModuleManager: Shutting down and abandoning module IOSRuntimeSettings (861)
[2022.12.11-19.12.59:211][785]LogModuleManager: Shutting down and abandoning module AndroidRuntimeSettings (859)
[2022.12.11-19.12.59:211][785]LogModuleManager: Shutting down and abandoning module AnimationSettings (857)
[2022.12.11-19.12.59:211][785]LogModuleManager: Shutting down and abandoning module VirtualizationEditor (855)
[2022.12.11-19.12.59:211][785]LogModuleManager: Shutting down and abandoning module CSVtoSVG (853)
[2022.12.11-19.12.59:211][785]LogModuleManager: Shutting down and abandoning module DerivedDataEditor (851)
[2022.12.11-19.12.59:211][785]LogModuleManager: Shutting down and abandoning module EditorConfig (849)
[2022.12.11-19.12.59:211][785]LogModuleManager: Shutting down and abandoning module WorldPartitionEditor (847)
[2022.12.11-19.12.59:211][785]LogModuleManager: Shutting down and abandoning module EditorFramework (845)
[2022.12.11-19.12.59:211][785]LogModuleManager: Shutting down and abandoning module StaticMeshEditor (843)
[2022.12.11-19.12.59:211][785]LogModuleManager: Shutting down and abandoning module TraceInsights (841)
[2022.12.11-19.12.59:211][785]MemoryProfiler: Shutdown
[2022.12.11-19.12.59:211][785]NetworkingProfiler: Shutdown
[2022.12.11-19.12.59:211][785]LoadingProfiler: Shutdown
[2022.12.11-19.12.59:211][785]TimingProfiler: Shutdown
[2022.12.11-19.12.59:211][785]LogModuleManager: Shutting down and abandoning module TraceServices (840)
[2022.12.11-19.12.59:211][785]LogModuleManager: Shutting down and abandoning module EditorInteractiveToolsFramework (837)
[2022.12.11-19.12.59:211][785]LogModuleManager: Shutting down and abandoning module InteractiveToolsFramework (836)
[2022.12.11-19.12.59:211][785]LogModuleManager: Shutting down and abandoning module InputBindingEditor (833)
[2022.12.11-19.12.59:211][785]LogModuleManager: Shutting down and abandoning module MergeActors (831)
[2022.12.11-19.12.59:211][785]LogModuleManager: Shutting down and abandoning module LocalizationDashboard (829)
[2022.12.11-19.12.59:211][785]LogModuleManager: Shutting down and abandoning module LocalizationService (828)
[2022.12.11-19.12.59:211][785]LogModuleManager: Shutting down and abandoning module HardwareTargeting (825)
[2022.12.11-19.12.59:211][785]LogModuleManager: Shutting down and abandoning module DeviceProfileEditor (823)
[2022.12.11-19.12.59:211][785]LogModuleManager: Shutting down and abandoning module UndoHistory (821)
[2022.12.11-19.12.59:211][785]LogModuleManager: Shutting down and abandoning module XmlParser (819)
[2022.12.11-19.12.59:211][785]LogModuleManager: Shutting down and abandoning module Blutility (817)
[2022.12.11-19.12.59:211][785]LogModuleManager: Shutting down and abandoning module ProjectSettingsViewer (815)
[2022.12.11-19.12.59:211][785]LogModuleManager: Shutting down and abandoning module ProjectTargetPlatformEditor (814)
[2022.12.11-19.12.59:212][785]LogModuleManager: Shutting down and abandoning module EditorSettingsViewer (811)
[2022.12.11-19.12.59:212][785]LogModuleManager: Shutting down and abandoning module InternationalizationSettings (810)
[2022.12.11-19.12.59:212][785]LogModuleManager: Shutting down and abandoning module SettingsEditor (807)
[2022.12.11-19.12.59:212][785]LogModuleManager: Shutting down and abandoning module ProjectLauncher (805)
[2022.12.11-19.12.59:212][785]LogModuleManager: Shutting down and abandoning module SessionFrontend (803)
[2022.12.11-19.12.59:212][785]LogModuleManager: Shutting down and abandoning module ProfilerClient (801)
[2022.12.11-19.12.59:212][785]LogModuleManager: Shutting down and abandoning module DeviceManager (799)
[2022.12.11-19.12.59:212][785]LogModuleManager: Shutting down and abandoning module AutomationController (797)
[2022.12.11-19.12.59:212][785]LogModuleManager: Shutting down and abandoning module AutomationWindow (795)
[2022.12.11-19.12.59:212][785]LogModuleManager: Shutting down and abandoning module Layers (793)
[2022.12.11-19.12.59:212][785]LogModuleManager: Shutting down and abandoning module ComponentVisualizers (791)
[2022.12.11-19.12.59:212][785]LogModuleManager: Shutting down and abandoning module DetailCustomizations (789)
[2022.12.11-19.12.59:212][785]LogModuleManager: Shutting down and abandoning module PackagesDialog (787)
[2022.12.11-19.12.59:212][785]LogModuleManager: Shutting down and abandoning module AnimationBlueprintEditor (785)
[2022.12.11-19.12.59:212][785]LogModuleManager: Shutting down and abandoning module Persona (783)
[2022.12.11-19.12.59:212][785]LogModuleManager: Shutting down and abandoning module AdvancedPreviewScene (782)
[2022.12.11-19.12.59:212][785]LogModuleManager: Shutting down and abandoning module AnimGraph (780)
[2022.12.11-19.12.59:212][785]LogModuleManager: Shutting down and abandoning module Kismet (777)
[2022.12.11-19.12.59:232][785]LogModuleManager: Shutting down and abandoning module KismetWidgets (776)
[2022.12.11-19.12.59:232][785]LogModuleManager: Shutting down and abandoning module GraphEditor (773)
[2022.12.11-19.12.59:232][785]LogModuleManager: Shutting down and abandoning module StructViewer (771)
[2022.12.11-19.12.59:232][785]LogModuleManager: Shutting down and abandoning module ClassViewer (769)
[2022.12.11-19.12.59:235][785]LogModuleManager: Shutting down and abandoning module NaniteTools (767)
[2022.12.11-19.12.59:236][785]LogModuleManager: Shutting down and abandoning module UncontrolledChangelists (765)
[2022.12.11-19.12.59:236][785]LogModuleManager: Shutting down and abandoning module SourceControlWindowExtender (763)
[2022.12.11-19.12.59:236][785]LogModuleManager: Shutting down and abandoning module SourceControlWindows (761)
[2022.12.11-19.12.59:236][785]LogModuleManager: Shutting down and abandoning module OutputLog (759)
[2022.12.11-19.12.59:237][785]LogModuleManager: Shutting down and abandoning module Documentation (757)
[2022.12.11-19.12.59:237][785]LogModuleManager: Shutting down and abandoning module LiveCoding (755)
[2022.12.11-19.12.59:245][785]LogModuleManager: Shutting down and abandoning module MovieSceneTracks (753)
[2022.12.11-19.12.59:245][785]LogModuleManager: Shutting down and abandoning module MovieScene (751)
[2022.12.11-19.12.59:245][785]LogModuleManager: Shutting down and abandoning module StreamingPauseRendering (749)
[2022.12.11-19.12.59:245][785]LogModuleManager: Shutting down and abandoning module BinkAudioDecoder (747)
[2022.12.11-19.12.59:245][785]LogModuleManager: Shutting down and abandoning module AudioMixerXAudio2 (745)
[2022.12.11-19.12.59:245][785]LogModuleManager: Shutting down and abandoning module AudioMixer (744)
[2022.12.11-19.12.59:245][785]LogModuleManager: Shutting down and abandoning module AudioMixerCore (743)
[2022.12.11-19.12.59:245][785]LogModuleManager: Shutting down and abandoning module LauncherPlatform (739)
[2022.12.11-19.12.59:245][785]LogModuleManager: Shutting down and abandoning module AnalyticsET (737)
[2022.12.11-19.12.59:245][785]LogModuleManager: Shutting down and abandoning module PortalServices (735)
[2022.12.11-19.12.59:245][785]LogModuleManager: Shutting down and abandoning module PortalRpc (733)
[2022.12.11-19.12.59:245][785]LogModuleManager: Shutting down and abandoning module MessagingRpc (731)
[2022.12.11-19.12.59:245][785]LogModuleManager: Shutting down and abandoning module AIModule (729)
[2022.12.11-19.12.59:245][785]LogModuleManager: Shutting down and abandoning module GameplayDebugger (728)
[2022.12.11-19.12.59:245][785]LogModuleManager: Shutting down and abandoning module AITestSuite (726)
[2022.12.11-19.12.59:245][785]LogModuleManager: Shutting down and abandoning module NavigationSystem (724)
[2022.12.11-19.12.59:245][785]LogModuleManager: Shutting down and abandoning module DataLayerEditor (721)
[2022.12.11-19.12.59:245][785]LogModuleManager: Shutting down and abandoning module EditorWidgets (720)
[2022.12.11-19.12.59:245][785]LogModuleManager: Shutting down and abandoning module LevelInstanceEditor (717)
[2022.12.11-19.12.59:245][785]LogModuleManager: Shutting down and abandoning module TypedElementRuntime (715)
[2022.12.11-19.12.59:245][785]LogModuleManager: Shutting down and abandoning module TypedElementFramework (713)
[2022.12.11-19.12.59:245][785]LogModuleManager: Shutting down and abandoning module ImageWriteQueue (711)
[2022.12.11-19.12.59:246][785]LogModuleManager: Shutting down and abandoning module ProfilerService (709)
